GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
0,potatoes added to flour,plant life is processed into flour,P14197,potatoes,added to,flour,plant life,is processed into,flour
1,metronidazole is the treatment for infection,drug cures infections,P4393,metronidazole,is the treatment for,infection,drug,cures,infections
1,meat also contains vitamins,solid food contains vitamins,P14888,meat,also contains,vitamins,solid food,contains,vitamins
0,egypt acknowledged a vassal,person ruled egypt,P11901,egypt,acknowledged,a vassal,person,ruled,egypt
0,hermes will cross the sun,deity controls the sun,P3125,hermes,will cross,the sun,deity,controls,the sun
0,france really knew an epoch,calendar day is commemorated in france,P1951,france,really knew,an epoch,calendar day,is commemorated in,france
1,the hornbills would come with wings,animal has wings,P435,the hornbills,would come with,wings,animal,has,wings
0,poland was poor in technicians,person was born in poland,P12652,poland,was poor in,technicians,person,was born in,poland
0,africa has consisting of camels,mammal is native to africa,P5961,africa,has consisting of,camels,mammal,is native to,africa
0,france then attacked egypt,african country trades with france,P172,france,then attacked,egypt,african country,trades with,france
0,nerve fibers have a covering of tissue,living thing rebuilds tissue,P5721,nerve fibers,have a covering of,tissue,living thing,rebuilds,tissue
1,a purgative is administered in the treatment of malaria,drug cures malaria,P4430,a purgative,is administered in the treatment of,malaria,drug,cures,malaria
0,bartlett got into the victoria,person ruled after victoria,P12138,bartlett,got into,the victoria,person,ruled after,victoria
0,morris had remained in america,person was born in america,P12478,morris,had remained in,america,person,was born in,america
0,the rich man calls upon abraham,person is the son of abraham,P10326,the rich man,calls upon,abraham,person,is the son of,abraham
0,parker accused roosevelt,person was president after roosevelt,P13000,parker,accused,roosevelt,person,was president after,roosevelt
0,a thick wire runs through this wood,device is made of wood,P3670,a thick wire,runs through,this wood,device,is made of,wood
0,the young bugs are shorter than the insects,animal eats insects,P333,the young bugs,are shorter than,the insects,animal,eats,insects
0,cattle are bred on a scale,animal is covered in scales,P597,cattle,are bred on,a scale,animal,is covered in,scales
1,birds originating in australia,animal lives in australia,P809,birds,originating in,australia,animal,lives in,australia
0,frank took him in a taxi,person owns a taxi,P11089,frank,took him in,a taxi,person,owns,a taxi
0,color has been related to a complex,chemical removes color,P2301,color,has been related to,a complex,chemical,removes,color
1,mariners has braved the battle,person fought in a battle,P8568,mariners,has braved,the battle,person,fought in,a battle
0,the urban guerrilla is an enemy of the government,person is employed by the government,P9786,the urban guerrilla,is an enemy of,the government,person,is employed by,the government
0,larvae have been found in the tissues,living thing rebuilds tissue,P5696,larvae,have been found in,the tissues,living thing,rebuilds,tissue
0,soldiers died in korea,person ruled korea,P11707,soldiers,died in,korea,person,ruled,korea
1,captain cook found australia,territory was discovered by captain cook,P15557,captain cook,found,australia,territory,was discovered by,captain cook
1,wine comes from the vine,plant life is used to make wine,P14327,wine,comes from,the vine,plant life,is used to make,wine
0,kutuzov pursued into poland,person was born in poland,P12728,kutuzov,pursued into,poland,person,was born in,poland
1,joplin played on the piano,musician played the piano,P6330,joplin,played on,the piano,musician,played,the piano
0,myrtle will not have bread,plant life is used to make bread,P14278,myrtle,will not have,bread,plant life,is used to make,bread
0,roosevelt found a body of undergraduates,person was president after roosevelt,P13088,roosevelt,found a body of,undergraduates,person,was president after,roosevelt
0,joseph buried the holy grail,person was searching for the holy grail,P13179,joseph,buried,the holy grail,person,was searching for,the holy grail
1,kennedy narrowly defeated nixon,person replaced nixon,P11541,kennedy,narrowly defeated,nixon,person,replaced,nixon
0,any dissenter had suffered under the laws,person interprets laws,P8954,any dissenter,had suffered under,the laws,person,interprets,laws
1,j is associated with resistance,unit measures resistance,P15704,j,is associated with,resistance,unit,measures,resistance
1,peary had reached the north pole,person reached the north pole,P11378,peary,had reached,the north pole,person,reached,the north pole
0,austrians might enter france,person was the king of france,P13389,austrians,might enter,france,person,was the king of,france
0,america was first discovered by columbus,person was born in america,P12528,america,was first discovered by,columbus,person,was born in,america
0,graduates have reached the white house,person works at the white house,P13674,graduates,have reached,the white house,person,works at,the white house
1,the athanasius was seated on the throne of egypt,person ruled egypt,P11873,the athanasius,was seated on the throne of,egypt,person,ruled,egypt
1,the tomato originated in america,plant life is native to america,P14110,the tomato,originated in,america,plant life,is native to,america
0,stalin wrote to roosevelt,united states president met stalin,P15889,stalin,wrote to,roosevelt,united states president,met,stalin
0,the purchaser remains liable for the tax,person proposed more tax,P11292,the purchaser,remains liable for,the tax,person,proposed,more tax
0,the piano replaced as the keyboard instrument,musical instrument accompanies the piano,P6293,the piano,replaced as,the keyboard instrument,musical instrument,accompanies,the piano
0,freud called after oedipus,person authored oedipus,P7047,freud,called after,oedipus,person,authored,oedipus
0,the ore is mined in spain,monetary unit is used in spain,P6215,the ore,is mined in,spain,monetary unit,is used in,spain
1,the present sovereign is the emperor of china,person controlled china,P7744,the present sovereign,is the emperor of,china,person,controlled,china
0,galileo studied motion,natural phenomenon was discovered by galileo,P6468,galileo,studied,motion,natural phenomenon,was discovered by,galileo
0,morocco was partitioned between france,african country trades with france,P166,morocco,was partitioned between,france,african country,trades with,france
0,the corpus luteum is maintained by a hormone,body part secretes hormones,P1871,the corpus luteum,is maintained by,a hormone,body part,secretes,hormones
0,awards not open to applicants,person was given an award,P12883,awards,not open to,applicants,person,was given,an award
