GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
contradiction,The cricket player just misses catching the ball.,The ball is made of alphabet soup,2521938720.jpg#2r1c,The cricket player,just misses catching,the ball,The ball,is made,of alphabet soup
contradiction,Some kids play in a field.,Some men play in a field.,3155657768.jpg#4r1c,Some kids,play,in a field,Some men,play,in a field
contradiction,It is this. ,This is not it.,64746c,It,is,this,This,is not,it
contradiction,A bee sits on a flower.,A bee flies into a hive.,463786229.jpg#4r1c,A bee,sits,on a flower,A bee,flies,into a hive
contradiction,A mountain climber stops for a drink.,2 dogs are sniffing each other,55470226.jpg#4r1c,A mountain climber,stops,for a drink,2 dogs,are sniffing,each other
contradiction,Three guys are shoveling in the desert.,a dog chases a cat,7261359916.jpg#2r3c,Three guys,are shoveling,in the desert,a dog,chases,a cat
contradiction,An older woman holding a baby.,An older woman is reading a newspaper.,2509912399.jpg#4r1c,An older woman,holding,a baby,An older woman,is reading,a newspaper
neutral,A young girl trying on boots.,A girl is trying on pink boots.,4674708666.jpg#4r1n,A young girl,trying,on boots,A girl,is trying,on pink boots
entailment,A tennis player finishes her swing.,A tennis player hits the ball.,638944671.jpg#4r1e,A tennis player,finishes,her swing,A tennis player,hits,the ball
entailment,Man climbing a rock wall.,The person is not standing on solid ground.,309687244.jpg#4r1e,Man,climbing,a rock wall,The person,is not standing,on solid ground
entailment,A tennis player strikes the ball.,A tennis player is playing tennis.,7468663062.jpg#4r1e,A tennis player,strikes,the ball,A tennis player,is playing,tennis
entailment,"He did not buy it.""",He didn't buy it.,137134e,He,did not buy,it,He,did n't buy,it
neutral,A female barista making a latte.,A female is at work.,4488946680.jpg#4r3n,A female barista,making,a latte,A female,is,at work
neutral,Five boys are standing on a stage.,A boy band poses on a stage.,4390538794.jpg#4r1n,Five boys,are standing,on a stage,A boy band,poses,on a stage
entailment,A biker prepares to go down a hill.,The biker is outside.,3538686658.jpg#3r1e,A biker,prepares to go,down a hill,The biker,is,outside
contradiction,a girl decorating a Christmas tree,A girl plants a tree.,336422015.jpg#4r1c,a girl,decorating,a Christmas tree,A girl,plants,a tree
contradiction,Two dogs play together in the snow.,Puppies sleeping in a basket.,2513260012.jpg#4r1c,Two dogs,play together,in the snow,Puppies,sleeping,in a basket
contradiction,A girl rides a horse.,A boy rides a donkey,1234293791.jpg#4r1c,A girl,rides,a horse,A boy,rides,a donkey
entailment,The sparklers belonged to him.,The sparklers were his.,34930e,The sparklers,belonged,to him,The sparklers,were,his
entailment,A basketball player takes a shot.,A basketball player takes the shot as others look on.,3154641421.jpg#3r2e,A basketball player,takes,a shot,others,look,on
neutral,A concert being held on a stage.,A classical concert is being held on a stage.,2281226546.jpg#3r1n,A concert,being held,on a stage,A classical concert,is being held,on a stage
contradiction,The giraffe is facing to the left,The zebra is facing to the left.,vg_verb68r2c,The giraffe,is facing,to the left,The zebra,is facing,to the left
contradiction,A hockey player looks intently downward.,A soccer player looks intently downward.,3344526059.jpg#2r1c,A hockey player,looks,intently downward,A soccer player,looks,intently downward
neutral,A man casting a fishing pole.,The man is tall.,4707504613.jpg#4r2n,A man,casting,a fishing pole,The man,is,tall
neutral,A blond woman holding an ax.,the woman is a killer,44885232.jpg#4r1n,A blond woman,holding,an ax,the woman,is,a killer
neutral,A person is rock climbing.,A person is practicing climbing in a gym.,136639119.jpg#4r2n,A person,is,rock climbing,A person,is practicing climbing,in a gym
contradiction,A man is drawing on the ground.,A man is playing halo.,3982396584.jpg#1r1c,A man,is drawing,on the ground,A man,is playing,halo
contradiction,Children playing in water.,The children sled down the hill.,181103691.jpg#4r2c,Children,playing,in water,The children,sled,down the hill
neutral,A boy climbing a rocky area.,The child is a boy scout.,2553550034.jpg#2r1n,A boy,climbing,a rocky area,The child,is,a boy scout
neutral,An old man is selling fruit.,A man is selling rotten fruit,415311132.jpg#4r1n,An old man,is selling,fruit,A man,is selling,rotten fruit
neutral,A older gentlemen standing in the brush.,the man is a thief,3122044810.jpg#4r1n,A older gentlemen,standing,in the brush,the man,is,a thief
entailment,A man holding a fish.,A guy holds up a water creature.,143237785.jpg#4r1e,A man,holding,a fish,A guy,holds up,a water creature
entailment,Young ethnic girls weaving in a mall.,Young girls were getting weaved at the mall.,4112642188.jpg#2r1e,Young ethnic girls,weaving,in a mall,Young girls,were getting weaved,at the mall
contradiction,A market selling kid's bikes.,A market is selling children,7171635796.jpg#4r1c,A market,selling,kid's bikes,A market,is selling,children
entailment,They stop eating.,They stop consuming food.,131370e,They,stop,eating,They,stop,consuming food
contradiction,Two children are laughing in the grass.,Two children are playing on shag carpeting.,1220401002.jpg#2r2c,Two children,are laughing,in the grass,Two children,are playing,on shag carpeting
contradiction,A surfer rides the waves.,The surfer is on the sand,3126724531.jpg#4r1c,A surfer,rides,the waves,The surfer,is,on the sand
neutral,Two females having a karate match.,The women are dressed in white.,6331630561.jpg#4r1n,Two females,having,a karate match,The women,are dressed,in white
entailment,"The Goalie, is defending his net",The goalie is playing a game.,6366234987.jpg#4r1e,The Goalie,is defending,his net,The goalie,is playing,a game
contradiction,A man is working out in the outdoors.,A dong is swimming.,6340723441.jpg#3r1c,A man,is working out,in the outdoors,A dong,is,swimming
neutral,A person swinging on a swing,the person is a woman,2192131110.jpg#2r1n,A person,swinging,on a swing,the person,is,a woman
contradiction,A man shaving his gray beard.,The man is shaving his chest.,3171020648.jpg#4r1c,A man,shaving,his gray beard,The man,is shaving,his chest
entailment,A woman jogging through a field.,A woman running outdoors.,818279377.jpg#4r1e,A woman,jogging,through a field,A woman,running,outdoors
contradiction,i i assume i assume you have kids,I see that you're childless.,120882c,i,assume,you have kids,I,see,that you're childless
entailment,3 Veterans holding up flags,3 military men holding flags,181616579.jpg#4r1e,3 Veterans,holding up,flags,3 military men,holding,flags
entailment,A man playing a saxophone.,The man is near the saxophone.,4561823639.jpg#4r1e,A man,playing,a saxophone,The man,is,near the saxophone
entailment,Three police officers pose with a motorcycle.,police officers take photo,515755283.jpg#4r1e,Three police officers,pose,with a motorcycle,police officers,take,photo
neutral,A repairman is working on a train.,Some people repairing the train.,116450583.jpg#4r1n,A repairman,is working,on a train,Some people,repairing,the train
contradiction,A young boy smiling in the woods.,A young girl smiling at the beach.,2424111022.jpg#3r1c,A young boy,smiling,in the woods,A young girl,smiling,at the beach
entailment,Construction workers are digging a ditch.,Construction workers removing soil.,422736619.jpg#4r1e,Construction workers,are digging,a ditch,Construction workers,removing,soil
contradiction,A guy walking his four dogs.,A guy walks his cat,3640743904.jpg#1r2c,A guy,walking,his four dogs,A guy,walks,his cat
neutral,Three dogs moving through grass.,Three puppies chasing one another.,3677927146.jpg#4r1n,Three dogs,moving,through grass,Three puppies,chasing,one another
contradiction,Two dogs are running quickly through a park.,The dogs are laying down.,2663248626.jpg#1r1c,Two dogs,are running quickly,through a park,The dogs,are laying,down
contradiction,a firetruck fights a fire.,Firemen hang out at their house.,381052465.jpg#2r1c,a firetruck,fights,a fire,Firemen,hang out,at their house
entailment,An older man smokes on a bench.,A man is sitting outside.,4910775679.jpg#4r1e,An older man,smokes,on a bench,A man,is sitting,outside
contradiction,Two older women eating soup.,The women are skateboarding down a busy street.,313542438.jpg#4r1c,Two older women,eating,soup,The women,are skateboarding down,a busy street
contradiction,A young couple smiling at each other.,The couple are zombies.,217571210.jpg#3r1c,A young couple,smiling,at each other,The couple,are,zombies
contradiction,An old cyclist grabs his camera.,A cyclist is focused on his race.,3691203352.jpg#4r1c,An old cyclist,grabs,his camera,A cyclist,is focused,on his race
entailment,Only seven stood in their way.,Seven blocked the way.,91770e,Only seven,stood,in their way,Seven,blocked,the way
neutral,Two hockey players fall on the ice.,Two teammates fall down.,3065560742.jpg#4r1n,Two hockey players,fall,on the ice,Two teammates,fall,down
neutral,A young lady opens a gift.,A girl celebrates her birthday.,2138735584.jpg#4r1n,A young lady,opens,a gift,A girl,celebrates,her birthday
contradiction,A woman working at a newsstand.,A lady fixing a jet engine.,106356264.jpg#3r1c,A woman,working,at a newsstand,A lady,fixing,a jet engine
entailment,Allons! he said. ,He said go!,7239e,Allons,said,he,He,said,go
entailment,Asian people are standing around a trashcan.,People are standing near a trash can,2938362117.jpg#3r1e,Asian people,are standing,around a trashcan,People,are standing,near a trash
entailment,A skinny woman is taking a picture.,A woman is snapping a photo.,4893545292.jpg#4r2e,A skinny woman,is taking,a picture,A woman,is snapping,a photo
entailment,A small girl playing in a park.,The girl is alive.,2665264979.jpg#4r1e,A small girl,playing,in a park,The girl,is,alive
entailment,i agree i i agree you know i,"I am aware, I concur. ",93989e,i,agree,you know i,I,am,aware
neutral,Bicycle riders vie for position.,The cyclists are racing for the championships.,7703126340.jpg#4r1n,Bicycle riders,vie,for position,The cyclists,are racing,for the championships
contradiction,Three children inspecting their disposable cameras.,children looking at frisbee,5246144625.jpg#3r1c,Three children,inspecting,their disposable cameras,children,looking,at frisbee
contradiction,Two women are sitting at a table.,Women walking through the park.,173906610.jpg#4r4c,Two women,are sitting,at a table,Women,walking,through the park
neutral,A man getting thrown from his horse.,The horse is angry.,5513216171.jpg#4r1n,A man,getting thrown,from his horse,The horse,is,angry
contradiction,Crop worker taking a smoke break.,Business man reading the paper.,2984722428.jpg#4r1c,Crop worker,taking,a smoke break,Business man,reading,the paper
neutral,Two boys are playing in a sprinkler.,Two kids are getting soaking wet.,2689358407.jpg#3r5n,Two boys,are playing,in a sprinkler,Two kids,are getting,soaking wet
entailment,Two dogs standing in a lake.,Animals are standing in water.,3608752424.jpg#4r1e,Two dogs,standing,in a lake,Animals,are standing,in water
neutral,A brown dog jumps over an obstacle.,the dog is in a competition,2198484810.jpg#3r2n,A brown dog,jumps,over an obstacle,the dog,is,in a competition
entailment,A black boy is sitting in the sand.,A boy sitting in the sand.,2844641033.jpg#3r1e,A black boy,is sitting,in the sand,A boy,sitting,in the sand
contradiction,A man is putting up a wall.,A man is tearing down the wall.,113637264.jpg#3r1c,A man,is putting up,a wall,A man,is tearing down,the wall
entailment,Couple being married in a church.,The couple are in a church,2772946659.jpg#4r1e,Couple,being married,in a church,The couple,are,in a church
entailment,A boy is adjusting a museum exhibit.,The boy is in a museum.,12668600.jpg#2r2e,A boy,is adjusting,a museum exhibit,The boy,is,in a museum
